0user_handle,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,800,900,undefined
lihanyu,3,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,20,1,
mst_molik,,1,,,,,,,,,,,,,,,,,,,,,,,,,10,2,
Sarb07,4,,1,,1,1,,,,,,,,,,,,,,,,,,,,,11,,
YTAaron,3,8,2,2,2,,5,2,,,,2,3,,,,,,,,,,,,,,62,3,3
wlra,1,1,1,1,1,,1,,1,,,,,,,,,,,,,,,,,,7,1,
darkmonster,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,3,,
Dark_Knight_3,1,,1,,,,,,,,,,,,,,,,,,,,,,,,18,1,
flyingArpit,1,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,
Bansi-btc,6,14,22,20,3,3,2,,,,,,,,,,,,,,,,,,,,35,18,
MokshMangal,1,,,5,3,2,1,,,3,,,,,,,,,,,,,,,,,2,2,
Rightt,,1,,,,,,,,,,,,,,,,,,,,,,,,,4,2,
lord_vecna,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
zhexingsun,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,4,1,
lavishdungerpuriya,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,
rameshdange5191,1,,1,,,,,,,,,,,,,,,,,,,,,,,,24,22,
Amartya3,30,2,1,,,,,,1,,,,,,,,,,,,,,,,,,66,10,
Chentxo,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,5,1,
Muhannad.A,8,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,75,8,
aryan.kadian_,3,7,4,,,,,,,,,,,,,,,,,,,,,,,,10,1,
Badranium,4,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,
JahonaliX,1,,,,,,,,,,,,,,,,,,,,,,,,,,167,2,2
Shadow_A,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,2,2,
Amiya-05,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
shivamp_24,,,2,,,,,,,,,,,,,,,,,,,,,,,,16,5,
striver1025,5,2,,2,,,,,,,,,,,,,,,,,,,,,,,24,6,
Anton_Bakhet,24,26,9,8,4,8,4,5,1,2,,2,,,,,,,,,,,,,,,98,16,8
yxz2333,2,2,,2,5,1,,,,,,,,,,,,,,,,,,,,,6,1,2
Optoed,6,1,,2,,,,,,,,,,,,,,,,,,,,,,,21,4,
Smurf_Cat,7,,3,1,,,,,,,,,,,,,,,,,,,,,,,52,8,
MarcAS,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,4,,
sahilndev,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,1,
Salah7_a,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
acja,18,,1,,,,,,,,,,,,,,,,,,,,,,,,25,15,
Dragon_Codes_N,2,,,1,,,,,,,,,,,,,,,,,,,,,,,19,1,
Just_chill_,32,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,4,28,
LeeMinHoon,12,7,6,3,8,3,3,,1,,,,,,,,,,,,,,,,,,182,12,
Jing_Jiu,,,,,1,1,,,,,,,,,,,,,,,,,,,,,5,,2
hridyansh289,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,
tenick,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,3,,1
7ag,12,14,15,,3,,,2,,,,,,,,,,,,,,,,,,,25,9,
era-jen,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,3,2,
martinx0520,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,2,1,
ijcsml,,1,4,,2,,1,,,,,,,,,,,,,,,,,,,,12,4,
flameZ,,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,,
Lux__,9,2,,,1,1,1,1,,,,,,,,,,,,,,,,,,,10,2,
Mr.Smoothy,2,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,
akshaykoganur,,1,2,,,,,,,,,,,,,,,,,,,,,,,,13,,
Kodik,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
Day_Tao,,1,,,,,1,,,,,,,,,,,,,,,,,,,,3,1,
Jensen123,8,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,12,1,
vuquangduoc1234,7,17,12,3,5,5,1,,2,,,,,,1,,,,,,,,,,,,19,5,
quocanh190820101,1,2,1,,,,,,,,,,2,,,,,,,,,,,,,,7,,2
blhxsdzjr,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,3,1,
harshb,2,,,,,,,,,,,,,,,,,,,,,,,,,,17,,
Yerassyl_Zh,7,13,12,2,1,,,1,,,,,,,,,,,,,,,,,,,23,,5
Masterkrab,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,3,1,
