0user_handle,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,800,900,undefined
scyyyyyyyyyy,1,7,3,4,17,16,14,11,15,12,,1,5,,,2,,1,,,,,,,,,9,,
_Sherbiny,26,34,18,32,30,20,16,15,10,7,7,2,2,,,,,,,,,,,,,,73,19,169
Rahul_172,4,9,3,5,6,7,16,5,3,2,1,,1,,,,,,,,,,,,,,9,1,
cleanser,26,34,34,27,24,10,8,5,1,,,,,,,,,,,,,,,,,,139,25,4
Surver,17,23,34,12,17,4,1,1,,1,,,,,,,,,,,,,,,,,26,6,
mahirgupta1221,13,8,8,6,10,4,6,2,2,,,,,,,,,,,,,,,,,,47,10,
SashaT9,146,87,102,64,27,26,25,9,35,8,1,,2,,1,2,1,,,,,,,,,,511,213,195
Kareem_Elgoker,26,22,20,22,18,26,16,8,6,2,1,2,,,,,,,,,,,,,,,63,14,17
ThunderXGod,63,50,61,46,34,27,8,3,1,1,,1,,,,1,,,,,,,,,,,117,43,
flying_saucer,24,29,35,18,10,8,1,,1,,1,,,,,,,,,,,,,,,,128,28,22
huaHai,12,9,6,8,3,6,3,4,2,4,1,1,1,,,,,,,,,,,,,,46,10,10
stdfloat,3,4,2,10,7,15,16,5,2,,,,,,,,,,,,,,,,,,7,2,
youthPaul,12,17,18,7,6,10,8,3,8,2,2,1,2,2,1,2,2,,,,,,,,,,73,9,2
Coding_lord43,10,6,7,7,3,,1,,,1,,1,,,,,,,,,,,,,,,71,11,1
Priyansh_16,53,16,26,27,18,9,2,1,,,,,,,,,,,,,,,,,,,133,57,
lrx___,392,329,242,192,96,47,32,28,13,17,19,2,2,6,3,,,,,,,,,,,,836,338,44
aashishraghav627,28,26,34,60,61,72,42,5,2,,,,,,,,,,,,,,,,,,60,18,
